,0,1,2,3,4
3249,entertainment,"'જિલ્લા ગોરખપુર' ફિલ્મનાં પોસ્ટરથી વિવાદ, નિર્દેશક વિરુદ્ધ કેસ દાખલ",entertainment,0.9994221925735474,ee
3250,entertainment,Super Cute Photos:આવી રીતે ઇનાયાએ બાંધી તૈમૂરને રાખડી,entertainment,0.9993377327919006,ee
3251,business,રાજકોટઃસીંગતેલમાં ભેળસેળ કરનારા તત્વો સામે કાર્યવાહી કરાશે,entertainment,0.9994279742240906,be
3252,business,"રે બેકારી! સ્વિપરની 14 જગ્યા માટે M.Tech, B.Tech, MBA ઉમેદવારોએ અરજી કરી",entertainment,0.9999493360519409,be
3253,business,SBI સહિત દેશની 4 મોટી બેન્કોએ લોન કરી મોંઘી! હવે આટલી વધશે EMI,entertainment,0.999902606010437,be
3254,business,બાયડના ધારાસભ્ય મહેન્દ્રસિંહ સામે ઉચાપતની ફરિયાદ,entertainment,0.9990435242652893,be
3255,business,હવે Post Officeની આ સુવિધા પણ મળશે Online,entertainment,0.9984133243560791,be
3256,entertainment,"‘રેસ 3’ની સ્પેશિયલ સ્ક્રીનિંગ બાદ સ્ટારકાસ્ટનો અંદાજ, જુઓ તસવીરો",entertainment,0.9997192025184631,ee
3257,entertainment,"શ્રીની સાવકી દીકરી બોલી, 'મારી બહેનોને ટ્રોલ કરવાનું બંધ કરો'",entertainment,0.9994685053825378,ee
3258,tech,WhatsApp પર આવેલા આ 8 મેસેજ પર ભૂલથી પણ ન કરો ક્લિક,entertainment,0.9887256026268005,te
3259,business,કેન્દ્રીય કર્મચારીઓ માટે ખુશખબરઃ મોંઘવારી ભથ્થામાં 2%નો વધારો,entertainment,0.9998593330383301,be
3260,tech,"What! ફેસબૂકને તમારા NUDE ફોટો જોઈએ, પરંતુ આ પોલિસીમાં છે ગડબડી",entertainment,0.9997068047523499,te
3261,tech,"39,999 રૂપિયા હશે OnePlus 6ની કિમત, 18 Mayએ થઇ શકે છે લોન્ચ",entertainment,0.9756598472595215,te
3262,tech,"બાઇક બાદ માર્કેટમાં ધૂમ મચાવવા તૈયાર છે પહેલી ઇલેક્ટ્રિક સાઇકલ, જુઓ તસવીર",entertainment,0.9993759989738464,te
3263,entertainment,VIRAL VIDEO: જ્યારે સિનેમા હોલમાં ભીડની વચ્ચે રણવીરે આંટીને કરી KISS,entertainment,0.9997802376747131,ee
3264,tech,"Lamborghini આજે ભારતમાં લોન્ચ કરશે Aventador Svj, જુઓ શાનદાર લૂક",entertainment,0.9990392923355103,te
3265,entertainment,હેન્ડસમ હંકથી સંન્યાસી સુધી...  તસવીરોમાં જોઇએ વિનોદ ખન્નાની જીંદગીના આ રંગ,entertainment,0.9994140863418579,ee
3266,entertainment,આ અંદાજમાં પ્રધાનમંત્રી નરેન્દ્ર મોદીને મળી કંગના રનૌત,entertainment,0.9994279742240906,ee
3267,entertainment,Inside Photos: બાપ્પાનાં સ્વાગત માટે એન્ટિલિયાની અંદર આવી હતી તૈયારીઓ,entertainment,0.9998270869255066,ee
3268,tech,"સર્વેમાં ખુલાસો, મોબાઇલ પર સૌથી વધુ સમય પસાર કરે છે ભારતીય",entertainment,0.9994279742240906,te
3269,tech,"ફેક્ટ્રી નહિં, પણ પ્રિંટરમાંથી નિકળશે કાર, માત્ર 6 લાખમાં સપનું થશે સાકાર",entertainment,0.9994256496429443,te
3270,entertainment,તમારા ફેવરિટ બોલિવૂડ સ્ટાર્સ બાળપણમાં જુઓ કેવાં લાગતા હતા?,entertainment,0.9994685053825378,ee
3271,business,"રૂ. 5 લાખની આવક ટેક્સ ફ્રી હોવાના ભ્રમમાં ન રહો, તમે વિચારો છો એવું પણ નથી!",entertainment,0.9959677457809448,be
3272,business,"ફ્રિડમ 251 : માત્ર 251માં સ્માર્ટ્ ફોન વેચાણ બાદ પણ કંપનીને 31 રૂપિયાનો નફો, જોવો તસ્વીર",entertainment,0.9998120665550232,be
3273,entertainment,શ્રીદેવીના મોત પાછળ દાઉદ ઈબ્રાહિમનો હાથ હોવાનો ખુલાસો....!,entertainment,0.9996726512908936,ee
3274,entertainment,"સલમાન અલી બન્યો Indian Idol10નો વિજેતા, ગરીબીમાં વીત્યું છે બાળપણ",entertainment,0.9982792139053345,ee
3275,business,અમરેલીઃ કર્ણાટકના રાજ્યપાલના પુત્ર ભવદીપ વાળા સામે છેતરપિંડીની ફરિયાદ,entertainment,0.9994398951530457,be
3276,business,"મેક ઇન ઇન્ડિયા, અત્યાર સુધી સૌથી મોટી બ્રાન્ડ, લાયસન્સ લેવું હવે આસાન : નરેન્દ્ર મોદી",entertainment,0.9995917677879333,be
3277,entertainment,'102 નોટ આઉટ'નાં સોન્ગ લોન્ચમાં જોવા મળી બિગ બી-રિશિ કપૂરની દોસ્તી,entertainment,0.9995125532150269,ee
3278,business,જાણો આનંદ મહિન્દ્રાએ કેમ કહ્યું આ મોચીને આપવી જોઇએ IIMમાં ભણાવવાની તક,entertainment,0.9994398951530457,be
3279,entertainment,ફિલ્મ 'ભારત'ના ફર્સ્ટ લૂકમાં જોવા મળ્યો સલમાન અને કૈટરીનાનો રોમેન્ટિક લૂક,entertainment,0.9993759989738464,ee
3280,business,Budget 2018: સરકાર મફતમાં આપી શકે છે 5 લાખ સુધીનો હેલ્થ ઇન્શ્યોરન્સ,entertainment,0.9985766410827637,be
3281,entertainment,"રિસેપ્શનમાં કેમ આવ્યો ન હતો એક્સ બોયફ્રેન્ડ રણબીર કપૂર, દીપિકાએ કર્યો ખુલાસો",entertainment,0.9996155500411987,ee
3282,entertainment,એક ટુ વ્હીલર આવી જાય તેટલું મોઘું ટ્રેક પહેરીને રણબીર જાય છે જીમ,entertainment,0.9994398951530457,ee
3283,entertainment,બ્રેસ્ટ સર્જરી અંગે નેહા ધૂપિયાએ આપ્યું મોટુ નિવેદન,entertainment,0.9994279742240906,ee
3284,business,આધાર કાર્ડ સાથે લિંક કરેલો મોબાઈલ નંબર આ રીતે કરી શકો છો વેરિફાઈ,entertainment,0.9995465874671936,be
3285,tech,"OnePlus 6 લોન્ચ થયો, જાણો ફીચર્સ, સ્પેસિફિકેશન અને કિંમત",entertainment,0.9983742237091064,te
3286,entertainment,2019માં શું 'ગલી બોય' કા ટાઇમ આયેગા? TRAILER જોઇને કરો નક્કી,entertainment,0.9997921586036682,ee
3287,entertainment,કેમ સનીએ એવું કહ્યું કે મને મારી કેટલીક ફિલ્મો જોઇને શરમ આવે છે?,entertainment,0.9994685053825378,ee
3288,entertainment,"In Pics: ઉદયપુરમાં ફરવા નીકળ્યા નિક-પ્રિયંકા, મુંબઇ પરત ફર્યા",entertainment,0.9840857982635498,ee
3289,entertainment,"ફરાહ ખાને આપી DeepVeerને ખાસ ગિફ્ટ, જોઇ લો તસવીરો",entertainment,0.9991550445556641,ee
3290,business,"નવા વર્ષમાં વધુ એક રાહત, હવે હોટલ અને રેસ્ટોરન્ટમાં સર્વિસ ચાર્જ આપવો જરૂરી નહી",entertainment,0.9995465874671936,be
3291,entertainment,"'એવેન્જર્સ'ની મજાક ઉડાવી ફસાયા Big B, યૂઝર્સે અભિષેકની ફિલ્મ જોડે કરી સરખામણી",entertainment,0.9979487061500549,ee
3292,entertainment,"જેલમાં મચ્છરોએ ન સૂવા દીધો સલમાનને, આવી રીતે વિતી બીજી રાત",entertainment,0.9994279742240906,ee
3293,business,બજારમાં આવતાં જ વિવાદમાં ફસાયાના બાબાના આટા નૂડલ્સ,entertainment,0.9990333318710327,be
3294,tech,"ખોળામાં સુતા અજનબી સાથે રંગેહાથે ઝડપાઇ પત્ની, ગૂગલે કરી ચૂગલી",entertainment,0.9994279742240906,te
3295,business,સોમવારથી પોસ્ટઑફિસમાં ખરીદી શકશો સસ્તું સોનુ! વ્યાજ સાથે મળશે આ ફાયદાઓ,entertainment,0.9995529055595398,be
3296,tech,"UMANG એપથી ઘરે બેઠા કરો પાસપોર્ટ બનાવવાની પ્રોસેસ, જાણો રીત",entertainment,0.9973715543746948,te
3297,business,"ગરીબો માટે સ્વાસ્થ્ય વીમો, LPG ગેસ જોડાણ યોજના, સસ્તી દવા માટે 30 હજાર દુકાનો ખોલાશે",entertainment,0.9993494153022766,be
3298,entertainment,"અજય દેવગનને ટક્કર આપશે પ્રિયંકા ચોપડા, આજે રિલીઝ થશે આ ત્રણ ફિલ્મ",entertainment,0.9996726512908936,ee
3299,tech,ફોન નંબરથી હટાવવો છે પોતાનો AADHAAR નંબર તો કરો આ કામ,entertainment,0.8941193222999573,te
3300,entertainment,મિસ વર્લ્ડ માનુષી છિલ્લરની તે ફોટો જેને LIKE કરી ચુક્યા છે 3 લાખ લોકો,entertainment,0.9992341995239258,ee
3301,entertainment,"રણવીર-દીપિકાને લગ્નનાં વધામણા, પ્રિયંકા પર બોલવાથી અચકાયો SRK",entertainment,0.9958991408348083,ee
3302,entertainment,"ફરી માતા બનશે ઇશા દેઓલ, ઇન્સ્ટા પર શેર કર્યા Good News",entertainment,0.9999039173126221,ee
3303,entertainment,"ITA Awardsમાં રેડ કાર્પેટ પર જોવા મળ્યો સિતારાઓનો જલવો, જુઓ તસવીર",entertainment,0.9992889165878296,ee
3304,business,PF કપાતો હોય તો તેમને આ રીતે જીવનવીમાનું કવચ મળે છે,entertainment,0.9988030195236206,be
3305,tech,"Samsungએ ભારતમાં લોન્ચ કર્યા આ નવા સ્માર્ટફોન, 10,990 રુપિયામાં છે કિંમત",entertainment,0.9998600482940674,te
3306,business,"Rail Budget 2016 Live : પ્રભુએ ભાડામાં કોઇ વધારો ન કર્યો, વિપક્ષે બજેટને નિરસ ગણાવ્યું",entertainment,0.9961088299751282,be
3307,entertainment,દીપિકા પાદુકોણ નહીં હવે રણવીરે કહ્યું- હું રણબિર કપૂરને પ્રેમ કરું છું,entertainment,0.9996726512908936,ee
3308,entertainment,"આ છે અરબાઝની GF, સાથે ઉજવ્યો 51મો જન્મદિવસ, મલાઇકા પણ થઇ શામેલ",entertainment,0.9996213912963867,ee
3309,business,હેક થઇ જાય ડેબિટ અથવા ક્રેડિટ કાર્ડ તો ફટાફટ કરો આ 5 કામ,entertainment,0.9997010231018066,be
3310,tech,"Googleએ લોન્ચ કર્યા Pixel 3 અને Pixel 3 XL, જાણો ફીચર્સ અને કિંમત",entertainment,0.9997962117195129,te
3311,entertainment,માની તસવીર પર ફુલહાર જોઈને ઇમોશનલ થઈ ખુશી-જ્હાન્વી,entertainment,0.9988439083099365,ee
3312,tech,હવે માત્ર 5 મિનિટમાં 48% ચાર્જ થઈ જશે આપનો ફોન,entertainment,0.9990056157112122,te
3313,business,"Airtelનો નવો પ્લાન લોન્ચ, 48 દિવસ સુધી બધુ જ FREE",entertainment,0.9997188448905945,be
3314,business,ડ્રાઇવિંગ લાઇસન્સ કઢાવવા માટેનું આ કામ હવેથી ફ્રીમાં થશે,entertainment,0.9994279742240906,be
3315,tech,"આ બાઈકની કિંમતમાં આવી જાય મારુતિ સ્વિફ્ટ કાર, ચાલે છે પેટ્રોલ વગર",entertainment,0.9994398951530457,te
3316,entertainment,"હની સિંહના સોંગે 24 કલાકમાં જ બનાવ્યો આ રેકોર્ડ, શું તમે જાણો છો?",entertainment,0.9994045495986938,ee
3317,business,"હવે કાર્ડથી નહીં ટોકનથી થશે પેમેન્ટ, RBIએ જાહેર કર્યો નવો નિયમ",entertainment,0.9994279742240906,be
3318,tech,"સાવધાન.. મોબાઇલમાં આવ્યો છે ખતરનાક વાયરસ, ચોરે છે તમારા બેંકની માહિતી",entertainment,0.9996726512908936,te
3319,entertainment,"શાહિદ કપૂરના ઘરે આવી ખુશીઓ, મીરાએ આપ્યો પુત્રને જન્મ",entertainment,0.9993011951446533,ee
3320,entertainment,"ગેંગરેપ વિશે ચર્ચા કરતાં પણ ઘૃણા આવે છે, આ એક ભયાવહ ઘટના:બિગ બી",entertainment,0.9994279742240906,ee
3321,entertainment,શું રિયલ લાઈફમાં 'એંગ્રી યંગ મેન'વાળી વિચાર સરણી નથી રાખતા અમિતાભ બચ્ચન!,entertainment,0.9995465874671936,ee
3322,business,"નિફ્ટી 10400ની પાસે, સેન્સેક્સમાં 140 પૉઇન્ટનો વધારો",entertainment,0.993811845779419,be
3323,tech,"હવે લાઇક નહીં કરી શકો ટ્વીટ, થઇ રહ્યો છે મોટો બદલાવ",entertainment,0.9990333318710327,te
3324,business,બેંકમાં હવે Aadhaar જરુરી નહીં! ગ્રાહકોને આપવા પડશે આ પાંચ ડોક્યૂમેન્ટ,entertainment,0.9924111366271973,be
3325,entertainment,"હવે હિમેશ રેશમિયા જોડાશે લગ્નગ્રંથીએ, ગુજરાતી અંદાજમાં થશે લગ્ન",entertainment,0.9995529055595398,ee
3326,entertainment,GQ STYLE AWARDS 2018: બોલિવૂડ સેબેબ્સએ બતાવ્યો ફેશનનો જલવા,entertainment,0.9991337656974792,ee
3327,business,"વાઇબ્રન્ટ સમિટઃઅત્યાર સુધી 24,385 MOU થયા,હસ્તકલાની વસ્તુઓ ઓનલાઇન વેચવા એમેઝોન સાથે કરાર",entertainment,0.9997779726982117,be
3328,tech,"Redmi 5Aને ટક્કર આપશે માઈક્રોમેક્સનો Bharat 5, નજીવી કિંમતમાં શાનદાર ફિચર્સ",entertainment,0.9998419284820557,te
3329,business,આરઆઈએલ પશ્ચિમ બંગાળમાં 5000 કરોડનું રોકાણ કરશે,entertainment,0.9998323917388916,be
3330,entertainment,"તારક મેહતા..માં મોટો ટ્વિસ્ટ, પોપટલાલનાં થશે ભૂત સાથે લગ્ન?",entertainment,0.9994279742240906,ee
3331,business,એપ્રિલમાં જિયોની 4જી સ્પીડ સૌથી તેજઃTRAI,entertainment,0.9998772144317627,be
3332,entertainment,સંજૂ: કેમેરાની પાછળની સચ્ચાઇ આવી સૌની સામે,entertainment,0.9991550445556641,ee
3333,entertainment,"Bigg Boss-12નો પ્રોમો જાહેર, સલમાને જણાવ્યું તેનું ફેવરેઇટ 'પાવર કપલ'",entertainment,0.9972787499427795,ee
3334,entertainment,"કિરણ કૂમારની ફિલ્મ 'બાપ રે' વિવાદોમાં, કોર્ટે ફિલ્મની રિલીઝ પર લગાવી રોક",entertainment,0.9993759989738464,ee
3335,entertainment,પ્રિયંકા ચોપડા બાદ પરિણીતી ચોપડાએ લગ્ન અંગે કર્યો ખુલાસો,entertainment,0.9996726512908936,ee
3336,business,દરેક બેંક 31 માર્ચ સુધી મોબાઇલ બેન્કિગ સુવિધા શરૂ કરેઃસરકાર,entertainment,0.9996922016143799,be
3337,business,"ITR ફાઇલ કરવાનો છેલ્લો દિવસ, જો આજે ઇન્કમટેક્સ રિટર્ન ફાઇલ ન કરો તો શું થાય?",entertainment,0.9995552897453308,be
3338,entertainment,"'બિગ બોસ-11'ની કેટેસ્ટંટે શેર કરી સુપર બોલ્ડ ફોટોઝ, દર્શકો રહી ગયા દંગ",entertainment,0.9997716546058655,ee
3339,business,લોન નથી ચૂકવી શકતા? તો અપનાવો આ TIPS!,entertainment,0.999636173248291,be
3340,tech,ડેટા શેરિંગ મુદ્દે ફેસબુક પાસેથી આઇટી મંત્રાલયે માંગ્યો જવાબ,entertainment,0.9995529055595398,te
3341,entertainment,Calendar Girls રુહીએ બિકિનીમાં પાથર્યા કાયાના કામણ,entertainment,0.9860385060310364,ee
3342,business,"જોબ નથી કરવી તો જ શરૂ કરો બિઝનેસ, મહીને 1 લાખ રૂ.ની થઇ શકે છે કમાણી",entertainment,0.9995772242546082,be
3343,entertainment,"રિસેપ્શનમાં સોહેલ સાથે મન મૂકી નાચ્યો કપિલ શર્મા, વીડિયો VIRAL",entertainment,0.9996985197067261,ee
3344,entertainment,"વિદેશમાં હિના ખાનનો ચાલ્યો કાળો જાદુ, તસવીરો થઇ વાયરલ",entertainment,0.9988439083099365,ee
3345,business,મુહૂર્ત ટ્રેડિંગ: દિવાળી પર માત્ર કલાકમાં મળશે લાખો રૂ. કમાવવાનો મોકો!,entertainment,0.9995465874671936,be
3346,tech,"આ છે દુનિયાની સૌથી મોંઘી SUV કાર, કિંમત છે અધધ...",entertainment,0.9998138546943665,te
3347,entertainment,"કપિલના રિસેપ્શનમાં રેખાએ લૂટી મહેફીલ, જુઓ તેમનો જાજરમાન ઠસ્સો",entertainment,0.9996726512908936,ee
3348,entertainment,"શમાએ શેર કરી બોલ્ડ તસવીરો, સોશિયલ મીડિયા પર થઇ આગની જેમ વાઇરલ",entertainment,0.9996726512908936,ee
3349,tech,શું ભારતમાં બંધ થઇ જશે WhatsApp?,entertainment,0.9997696280479431,te
3350,entertainment,'રેસ 3'ના નવા પોસ્ટરમાં જોવા મળ્યો 'હોટ કપલ' સલમાન-જેકલીનનો અલગ અંદાજ,entertainment,0.9997739195823669,ee
3351,business,રિલાયન્સ JIOના માધ્યમથી ટેકનોલોજીમાં નવો ઉદયઃ જોવો વીડિયો,entertainment,0.9993011951446533,be
3352,entertainment,આ સેલિબ્રિટી કપલે અંડર ગાર્મેન્ટ્સ રાખવા માટે બનાવ્યો રૂ. 51 લાખનો રૂમ!,entertainment,0.9995648264884949,ee
3353,tech,"Vivo V11 Proનું નવું વેરિએન્ટ ભારતમાં લોન્ચ, જાણો કિંમત",entertainment,0.9616541266441345,te
3354,entertainment,"જાણો, શા માટે આ ફિલ્મના ટ્રેલર પર પ્રતિબંધ લગાવવાની ઉઠી છે માંગ",entertainment,0.9995529055595398,ee
3355,entertainment,"'અંદાજ અપના અપના'માં નહીં હોય રણવીર-વરૂણ, પ્રોડ્યુસરનો ખુલાસો",entertainment,0.9994279742240906,ee
3356,tech,"Vivo X21 ક્યારે થશે લોન્ચ, જાણો શું છે ખાસ ફિચર્સ",entertainment,0.9998243451118469,te
3357,business,"આજથી ટ્રકોની મહા-હડતાલ, રોજીંદા જીવનની વસ્તુઓની સપ્લાય પર થશે અસર",entertainment,0.9994279742240906,be
3358,entertainment,"કરિનાની સુંદરતાના કાયલ થઇ જશો તમે પણ, જુઓ LATEST PHOTOSHOOT",entertainment,0.9216557145118713,ee
3359,business,"આજનાં દિવસે ગમે તેટલું સોનુ ખરીદો, તેની શુદ્ધતાની ખરાઇ કરવા અપનાવો આ ટ્રિક",entertainment,0.9994398951530457,be
3360,business,SBIએ Aadhaarના ડેટાનો દુરુપયોગ થતો હોવાનો આક્ષેપ લગાવ્યો,entertainment,0.9988439083099365,be
3361,business,RCTCની ઓફર! માત્ર રૂ. 2490માં કરો વૈષ્ણોદેવી યાત્રા,entertainment,0.9991550445556641,be
3362,entertainment,"650 કરોડ તરફ વધી રહી છે 2.0ની કમાણી, બનાવ્યો નવો રેકોર્ડ",entertainment,0.9924667477607727,ee
3363,business,US ડોલરની સામે ભારતીય રૂપિયો અત્યાર સુધીના સૌથી નીચલા સ્તરે,entertainment,0.9996695518493652,be
3364,tech,"Xiaomiએ લોન્ચ કરી શોપિંગ એપ, ભારતમાં મંગાવી શકશો ચીનમાં વેચાતી પ્રોડક્ટ",entertainment,0.9995529055595398,te
3365,entertainment,OMG.. દિશાને નથી પસંદ ટાઇગર તેની કોસ્ટાર્સનાં ફોટા પણ લાઇક કરે!,entertainment,0.9996683597564697,ee
3366,entertainment,જાણો શું કહ્યું રાઇઝિંગ ઇન્ડિયા સમિટમાં બોલિવૂડ સ્ટાર રણવીરે,entertainment,0.9994685053825378,ee
3367,business,"Amazon-Flipkartનો મહાસેલ આજથી, જાણો કેટલું મળશે ડિસ્કાઉન્ટ",entertainment,0.9988538026809692,be
3368,business,હિંમતનગરમાં આ ડેરી બજાર કરતા સસ્તા ભાવે વેંચે છે મિઠાઇ,entertainment,0.9990435242652893,be
3369,entertainment,"'વર્લ્ડ કેન્સર ડે' પર તાહિરા કશ્યપે શેર કરી આ તસવીર, પ્રેરણાદાયી છે આ પોસ્ટ",entertainment,0.9993759989738464,ee
3370,entertainment,ડબ્બુ અંકલને મળી તેનાં ગુરૂ ગોવિંદાને મળવાની તક,entertainment,0.9991550445556641,ee
3371,tech,"ડ્યુઅલ રિયર કેમેરો અને 3GB રેમવાળો સ્માર્ટફોન 7,499 રૂપિયામાં લોન્ચ",entertainment,0.9993953704833984,te
3372,tech,ખૂબ ઓછી કિંમતમાં તમામને ટક્કર આપશે Nokia 6.1 પ્લસ,entertainment,0.9999575614929199,te
3373,business,"બેંકોની હડતાલ, કરોડાના વ્યવહાર ઠપ, કેમ કરાઇ હડતાલ? જાણો",entertainment,0.9993011951446533,be
3374,business,"SBIનો નવો પ્લાનઃ 1.5 લાખ સુધી જમા કરો, ટેક્સમાં થશે બચત",entertainment,0.9979082345962524,be
3375,entertainment,VIDEO: સલમાન ખાનનાં સાળાની ફિલ્મ 'લવરાત્રિ'નું ટ્રેલર થયુ રિલીઝ,entertainment,0.9995951056480408,ee
3376,entertainment,"#MeToo: અક્ષય કુમારે સાજીદ સાથે કામ કરવાની પાડી ના, છોડી 'હાઉસફુલ-4'",entertainment,0.9950107336044312,ee
3377,business,"સ્પાઇસજેટની ધમાકા ઓફર, માત્ર રૂ.716માં વિમાનની સવારી!",entertainment,0.9990333318710327,be
3378,tech,"Appleના આ ફોન પર મળી રહ્યું છે ડિસ્કાઉન્ટ, આજે છે અંતિમ દિવસ",entertainment,0.9994279742240906,te
3379,entertainment,રણબીર સાથે અફેર અંગે સવાલ કરતાં જ શરમથી લાલ થયો આલિયાનો ચહેરો !,entertainment,0.9994279742240906,ee
3380,entertainment,Exclusive: મેલ એસ્કોર્ટ કંપનીની ઓફિસથી ભરાયું હતું સની લિયોનનું PHEDનું ફોર્મ,entertainment,0.9997381567955017,ee
3381,tech,32 મેગાપિક્સલ પૉપ-અપ સેલ્ફી કેમેરા સાથે લોન્ચ થયો  Vivo V15 Pro,entertainment,0.9990461468696594,te
3382,business,"હવે ઘરે નહિ આવે વીજળીનું બિલ, સરકાર મોટું પરિવર્તન લાવી રહી છે",entertainment,0.9993011951446533,be
3383,business,"દિવાળીમાં માદરે વતન જવાનો ઉમંગ, રાજકોટ એસટી ડીવીજનની રોજની આવક 40 લાખ પહોચી",entertainment,0.9995825886726379,be
3384,tech,"'JioPhone 2' નો સેલ શરૂ, આવી રીતે ખરીદાશે",entertainment,0.999964714050293,te
3385,entertainment,રાકેશ રોશનને કેન્સરની બીમારી હોવાનો પુત્ર રિતિકે કર્યો ખુલાસો,entertainment,0.9994398951530457,ee
3386,business,"બાઇક સવારો માટે સેમસંગની ભેટ, લોન્ચ કર્યો ગેલેક્સી J3 નવો સ્માર્ટફોન",entertainment,0.9997734427452087,be
3387,business,"કંપનીએ બોનસ આપવા બનાવ્યો રૂ. 3 ખરબનો પહાડ, દરેક કર્મીને મળશે 5 લાખથી વધુ",entertainment,0.9993007183074951,be
3388,business,અમદાવાદ સહિત દેશની 20ફાર્મા કંપનીઓમાં આઇટીનું સર્ચ ઓપરેશન,entertainment,0.9988439083099365,be
3389,entertainment,#Chaupal: કોઈ શોષણ કરે તો લાતોથી નહીં વાતોથી મારી દો- કિર્તિ કુલ્હારી,entertainment,0.9480056166648865,ee
3390,entertainment,આ ભારતીય સિંગરને મળી ચુક્યો છે માઈકલ જેક્સન માટે મ્યુઝિક બનાવવાનો મોકો,entertainment,0.9994221925735474,ee
3391,entertainment,"‘AirStrike’ અંગે આવું બોલ્યો સલમાન ખાન, જાણો 'બાહુબલી'નું રિએક્શન",entertainment,0.999913215637207,ee
3392,entertainment,દીકરીની સગાઇ પાર્ટીમાં નીતા અંબાણીએ શ્રીદેવીનાં ગીત પર કર્યો ડાન્સ,entertainment,0.9994140863418579,ee
3393,business,"માત્ર 500 રૂપિયામાં કરો હવાઈ સફર, આ કંપની આપી રહી છે આ તક",entertainment,0.999107301235199,be
3394,business,"દીકરીના સુરક્ષિત ભવિષ્ય માટે અહીં ખોલાવો ખાતુ, મળશે  8%થી વધુ રિટર્ન",entertainment,0.9995211362838745,be
3395,entertainment,"કેમરાની નજરથી ના બચી શકી હાર્દિકની ગર્લફ્રેન્ડ, જાણો કોણ છે એ",entertainment,0.9994685053825378,ee
3396,business,"અમરેલી: બાબરા માર્કેટીંગ યાર્ડમાં 150 જેટલા મજુરો હડતાળ પર, કપાસની હરાજી થઈ ઠપ",entertainment,0.9997304081916809,be
3397,entertainment,"કપિલનાં નખરાં ચાલુ, બે કલાક રાહ જોવડાવ્યા બાદ રાની સાથે શૂટ કર્યુ કેન્સલ",entertainment,0.9994221925735474,ee
3398,entertainment,"પ્રિયંકા અને નિકને સાથે જોઇને ભાવુક થઇ પરિણીતી, લખી Emotional પોસ્ટ",entertainment,0.9998394250869751,ee
3399,business,દેશમાં વાર્ષિક 85 હજાર કરોડનું ઈંધણ ટોલટેકસ પર વેડફાય છે,entertainment,0.9852604269981384,be
3400,business,3GB રેમ અને 13MP કેમેરા સાથે નવો સ્માર્ટફોન Galaxy J7 Prime,entertainment,0.9993571639060974,be
3401,business,ભાવનગરના સ્કાઉટના ત્રણ વિદ્યાર્થી જાપાન જઇ કેમ્પમાં લેશે ભાગ,entertainment,0.9996726512908936,be
3402,entertainment,"શ્રીદેવીની સાડી પહેરીને જાહ્નવીએ કરી 'મોમ'ને યાદ, લીધો માતાનો અંતિમ નેશનલ એવોર્ડ",entertainment,0.9995917677879333,ee
3403,business,"કોઈ રોકડામાં નથી રાખતું બ્લેક મની, નોટબંધી થઈ ફ્લોપ: NSC પૂર્વ અધ્યક્ષ",entertainment,0.9996849298477173,be
3404,entertainment,Video: આ ભવ્ય સ્થળ પર ઇશા અંબાણીના સગાઇની જુઓ એન્ટ્રી,entertainment,0.9994004964828491,ee
3405,tech,હવે પ્લે સ્ટોરથી નહીં ડાઉનલોડ કરી શકો આ 14 Apps,entertainment,0.9998526573181152,te
3406,entertainment,Kim Kardashianને ટક્કર આપવા તૈયાર છે આ Ex Bigg Boss સ્પર્ધક,entertainment,0.985461413860321,ee
3407,business,"પેટ્રોલ-ડીઝલનાં ભાવે તોડ્યા તમામ રેકોર્ડ, દેશમાં ઘણાં શહેરોમાં 80ને પાર પહોચ્યો",entertainment,0.9993759989738464,be
3408,tech,"Toyota ભારતમાં લોન્ચ કરશે BALENOનું અપડેટ વર્ઝન, જુઓ નવો લૂક",entertainment,0.9998875856399536,te
3409,business,મોડાસાઃમગફળીના પોષણક્ષમ ભાવ ન મળતા ખેડૂતોનો વિરોધ,entertainment,0.9988439083099365,be
3410,business,1હજાર કરોડની બેનામી સંપત્તિ મામલે લાલુ યાદવના 22 સ્થળે આઇટીના દરોડા,entertainment,0.9998514652252197,be
3411,entertainment,માલ્ટામાં શરૂ થયું સલમાન ખાનની ફિલ્મ 'ભારત' નુ શૂટિંગ,entertainment,0.9988439083099365,ee
3412,business,આવી ગઈ આમ આદમીના હાથમાં નવી 200 અને 50 રૂપિયાની નોટ,entertainment,0.9994063377380371,be
3413,tech,"તમારી આંગળીઓ પર નાચશે આ ફોન, મળી રહ્યો છે ફક્ત રૂ.726માં જ",entertainment,0.9993011951446533,te
3414,entertainment,"શાહરૂખની રીલ લાઈફ દિકરીએ શેર કર્યા હોટ & બોલ્ડ PHOTOS, ઈન્ટરનેટ પર વાયરલ",entertainment,0.9996312856674194,ee
3415,business,"નોટબંધી બાદ 5 ઘણી વધ્યું નકલી નોટોમાં લેણ-દેણ, સરકારના જ રિપોર્ટમાં થયો ખુલાસો",entertainment,0.9996222257614136,be
3416,business,"શરૂ થશે ફ્લિપકાર્ટ-એમેઝોનનો મોટો સેલ, જાણો ક્યાં મળશે વધુ ડિસ્કાઉન્ટ",entertainment,0.9994398951530457,be
3417,tech,"JIO યુઝર્સ માટે મોટા સમાચાર, દરરોજ મળી રહેલા 2GB ડેટા સાવ ફ્રી મા",entertainment,0.9999725818634033,te
3418,business,હવે બદલી શકશો રૂ. 200 અને 2000ની ફાટેલી-તૂટેલી નોટ,entertainment,0.9998393058776855,be
